URLSimilarityIndex,HasSocialNet,NoOfJS,NoOfImage,HasDescription,IsHTTPS,label
66.91692308,0,0,0,0,1,0
66.91692308,0,0,1,0,1,0
66.96615385,0,1,0,0,1,0
66.99076923,0,0,0,0,1,0
67.01538462,0,0,0,0,1,0
67.06461538,0,0,0,0,1,0
67.08923077,0,0,0,0,1,0
67.45846154,0,0,0,0,1,0
67.91584484,0,0,1,0,1,0
67.93776025,0,0,0,0,1,0
67.93776025,0,0,0,0,1,0
67.93776025,0,0,0,0,1,0
67.93776025,0,0,0,0,1,0
67.95967565,0,0,0,0,1,0
68.00350647,0,0,0,0,1,0
68.00350647,0,0,0,0,1,0
68.00350647,0,0,0,0,1,0
68.22266053,0,0,0,0,1,0
68.22266053,0,0,1,0,1,0
68.24457594,0,1,0,0,1,0
68.24457594,0,0,0,0,1,0
68.37606838,0,1,0,0,1,0
68.50756082,0,0,0,0,1,0
70.62153846,0,0,0,0,1,0
70.62153846,0,6,4,0,1,0
70.64615385,0,0,0,0,1,0
70.64615385,0,1,0,0,1,0
70.67076923,0,0,0,0,1,0
70.72,0,0,0,0,1,0
70.74461538,0,0,0,0,1,0
70.74461538,0,0,0,0,1,0
70.98298677,0,1,0,0,1,0
71.04,0,0,0,0,1,0
71.11384615,0,0,0,0,1,0
71.13846154,0,0,0,0,1,0
71.21230769,0,1,0,0,1,0
71.31944444,0,0,0,0,0,0
71.77295639,0,5,4,0,1,0
72.03594127,0,0,0,0,1,0
72.05785667,0,0,0,0,1,0
72.16743371,0,0,0,0,1,0
72.16743371,0,9,1,0,0,0
72.25509533,0,0,1,0,1,0
73.4861846,0,0,0,0,1,0
73.68214776,0,0,0,0,0,0
73.70151216,0,1,0,0,0,0
74.16509137,0,0,0,0,0,0
74.60617517,0,0,0,0,0,0
74.84307692,0,0,0,0,1,0
75.22222222,0,0,0,0,0,0
75.98071444,0,0,1,0,1,0
76.13412229,0,0,4,0,1,0
76.48476879,0,0,0,0,1,0
77.75677379,0,0,0,0,0,0
78.81944444,0,0,0,0,0,0
78.98550725,0,0,0,0,0,0
79.39508507,0,0,4,0,1,0
79.64713296,0,0,0,0,0,0
80.10081087,0,0,4,0,1,0
80.51720359,0,0,0,0,1,0
82.54568368,0,0,0,0,0,0
87.625,0,0,0,0,0,0
100.0,1,10,0,0,1,1
100.0,0,11,14,0,1,1
100.0,1,21,7,1,1,1
100.0,0,8,5,0,1,1
100.0,1,10,37,0,1,1
100.0,1,16,15,0,1,1
100.0,0,7,13,0,1,1
100.0,0,29,86,1,1,1
100.0,1,12,12,0,1,1
100.0,1,3,21,1,1,1
100.0,1,18,111,1,1,1
100.0,0,17,16,1,1,1
100.0,1,1,95,1,1,1
100.0,1,5,120,1,1,1
100.0,1,10,28,0,1,1
100.0,1,15,51,0,1,1
100.0,1,5,23,1,1,1
100.0,0,4,3,1,1,1
100.0,1,32,23,1,1,1
100.0,1,24,31,1,1,1
100.0,1,10,21,1,1,1
100.0,1,15,49,1,1,1
100.0,1,22,53,1,1,1
100.0,1,20,22,1,1,1
100.0,0,14,48,0,1,1
100.0,1,10,7,0,1,1
100.0,0,1,5,0,1,1
100.0,1,15,17,1,1,1
100.0,1,8,18,0,1,1
100.0,1,13,13,1,1,1
100.0,1,58,10,1,1,1
100.0,1,2,33,1,1,1
100.0,1,33,36,0,1,1
100.0,1,10,183,1,1,1
100.0,1,90,10,1,1,1
100.0,1,5,10,1,1,1
100.0,0,23,24,0,1,1
100.0,0,27,24,0,1,1
100.0,0,5,5,0,1,1
100.0,0,1,1,1,1,1
100.0,1,15,32,1,1,1
100.0,0,7,6,0,1,1
100.0,1,19,20,0,1,1
100.0,1,16,13,1,1,1
100.0,1,16,17,1,1,1
100.0,1,27,31,0,1,1
100.0,1,6,33,1,1,1
100.0,1,56,53,1,1,1
100.0,1,18,12,1,1,1
100.0,1,24,92,1,1,1
100.0,1,7,78,1,1,1
100.0,1,14,34,1,1,1
100.0,1,25,33,0,1,1
100.0,1,45,20,0,1,1
100.0,1,8,88,1,1,1
100.0,1,44,103,0,1,1
100.0,1,6,88,1,1,1
100.0,1,17,42,1,1,1
100.0,1,30,6,1,1,1
100.0,0,1,3,1,1,1
100.0,1,19,15,0,1,1
100.0,1,20,25,1,1,1
100.0,1,7,28,0,1,1
100.0,1,19,16,1,1,1
100.0,1,6,20,1,1,1
100.0,1,20,11,1,1,1
100.0,1,18,19,1,1,1
100.0,1,38,27,1,1,1
100.0,1,26,10,1,1,1
100.0,1,6,83,1,1,1
100.0,0,30,12,1,1,1
100.0,0,5,8,0,1,1
100.0,1,18,23,0,1,1
100.0,1,14,95,1,1,1
100.0,0,12,2,1,1,1
100.0,1,10,16,1,1,1
100.0,1,8,15,1,1,1
100.0,1,20,8,0,1,1
100.0,1,47,50,1,1,1
100.0,0,12,12,0,1,1
100.0,0,13,17,1,1,1
100.0,1,56,24,0,1,1
100.0,1,7,26,1,1,1
100.0,1,0,28,1,1,1
100.0,1,34,31,0,1,1
100.0,1,47,141,1,1,1
100.0,1,7,6,1,1,1
100.0,1,15,23,1,1,1
100.0,0,5,38,1,1,1
100.0,1,8,20,1,1,1
100.0,1,11,10,1,1,1
100.0,1,13,19,1,1,1
100.0,1,9,34,1,1,1
100.0,0,3,10,1,1,1
100.0,1,11,17,1,1,1
100.0,1,39,6,1,1,1
100.0,1,21,1,1,1,1
100.0,1,3,32,1,1,1
100.0,0,16,44,1,1,1
100.0,1,29,30,1,1,1
100.0,1,2,7,0,1,1
100.0,0,15,1,1,1,1
100.0,1,8,48,1,1,1
100.0,1,18,12,1,1,1
100.0,1,48,17,0,1,1
100.0,1,16,10,0,1,1
100.0,1,12,15,1,1,1
100.0,1,9,32,1,1,1
100.0,1,15,45,1,1,1
100.0,1,8,13,0,1,1
100.0,1,33,28,0,1,1
100.0,1,12,24,0,1,1
100.0,0,3,15,0,1,1
100.0,1,0,13,1,1,1
100.0,0,2,7,0,1,1
100.0,1,17,67,0,1,1
100.0,1,7,14,1,1,1
100.0,1,11,4,0,1,1
100.0,0,7,4,0,1,1
100.0,1,6,21,1,1,1
100.0,1,2,42,1,1,1
100.0,1,22,27,1,1,1
100.0,1,32,22,0,1,1
100.0,1,18,36,1,1,1
100.0,0,10,14,1,1,1
100.0,1,3,22,1,1,1
100.0,1,25,33,0,1,1
100.0,1,10,12,1,1,1
100.0,1,16,14,0,1,1
100.0,1,3,20,0,1,1
100.0,1,47,10,0,1,1
100.0,0,43,4,1,1,1
100.0,1,13,11,1,1,1
100.0,1,6,27,1,1,1
100.0,1,15,9,0,1,1
100.0,1,4,12,1,1,1
100.0,1,23,30,1,1,1
100.0,1,56,10,1,1,1
100.0,1,56,50,1,1,1
100.0,1,6,6,1,1,1
100.0,1,22,24,1,1,1
100.0,1,7,63,1,1,1
100.0,0,18,21,0,1,1
100.0,1,40,76,1,1,1
100.0,0,10,3,1,1,1
100.0,1,55,63,1,1,1
100.0,1,50,4,1,1,1
100.0,1,34,48,1,1,1
100.0,1,42,41,1,1,1
100.0,1,22,1,1,1,1
100.0,1,52,39,1,1,1
100.0,1,14,21,1,1,1
100.0,1,7,1,1,1,1
100.0,0,4,47,1,1,1
100.0,1,7,68,1,1,1
100.0,1,17,38,0,1,1
100.0,1,17,15,1,1,1
100.0,1,10,73,1,1,1
100.0,1,26,52,0,1,1
100.0,0,11,1,1,1,1
100.0,1,22,21,1,1,1
100.0,0,12,5,1,1,1
100.0,1,16,38,1,1,1
100.0,1,21,51,1,1,1
100.0,1,12,7,1,1,1
100.0,1,22,86,1,1,1
100.0,1,34,35,1,1,1
100.0,1,24,85,1,1,1
100.0,1,31,87,1,1,1
100.0,1,7,20,0,1,1
100.0,1,8,5,1,1,1
100.0,0,38,31,0,1,1
100.0,1,15,12,1,1,1
100.0,1,29,68,1,1,1
100.0,1,1,22,1,1,1
100.0,1,17,15,1,1,1
100.0,0,20,38,1,1,1
100.0,1,16,40,0,1,1
100.0,1,10,6,0,1,1
100.0,1,25,64,1,1,1
100.0,1,27,33,1,1,1
100.0,1,7,71,0,1,1
100.0,1,8,15,1,1,1
100.0,1,11,83,1,1,1
100.0,1,10,6,0,1,1
100.0,1,5,14,1,1,1
100.0,0,13,7,1,1,1
100.0,1,16,102,1,1,1
100.0,1,12,13,1,1,1
100.0,1,11,36,1,1,1
100.0,0,21,32,1,1,1
100.0,1,37,56,1,1,1
100.0,1,7,334,1,1,1
100.0,1,10,12,1,1,1
100.0,1,9,45,1,1,1
100.0,1,62,47,1,1,1
100.0,0,16,46,1,1,1
100.0,1,36,39,1,1,1
100.0,1,48,12,0,1,1
100.0,1,14,0,1,1,1
100.0,1,41,23,1,1,1
100.0,0,1,39,1,1,1
100.0,1,4,4,0,1,1
100.0,0,11,10,1,1,1
100.0,1,8,120,1,1,1
100.0,1,7,23,1,1,1
100.0,1,17,75,1,1,1
100.0,1,21,18,1,1,1
100.0,1,20,45,1,1,1
100.0,1,13,19,1,1,1
100.0,1,19,36,1,1,1
100.0,1,25,22,1,1,1
100.0,1,17,16,1,1,1
100.0,1,16,18,1,1,1
100.0,1,95,28,0,1,1
100.0,0,13,5,1,1,1
100.0,1,15,6,0,1,1
100.0,1,29,90,1,1,1
100.0,1,27,16,1,1,1
100.0,1,35,4,1,1,1
100.0,1,13,21,1,1,1
100.0,1,43,43,1,1,1
100.0,0,19,27,1,1,1
100.0,1,15,16,1,1,1
100.0,1,9,2,1,1,1
100.0,1,10,22,0,1,1
100.0,1,28,69,1,1,1
100.0,0,9,5,1,1,1
100.0,1,10,56,1,1,1
100.0,1,61,39,1,1,1
100.0,1,26,52,1,1,1
100.0,1,31,102,1,1,1
100.0,1,13,16,1,1,1
100.0,1,13,9,1,1,1
100.0,1,38,38,1,1,1
100.0,1,95,55,1,1,1
100.0,1,2,42,1,1,1
100.0,1,20,13,0,1,1
100.0,1,25,32,1,1,1
100.0,1,6,120,1,1,1
100.0,1,31,26,1,1,1
100.0,1,9,24,1,1,1
100.0,0,21,26,1,1,1
100.0,0,4,5,1,1,1
100.0,1,12,72,1,1,1
100.0,1,26,54,1,1,1
100.0,1,35,90,1,1,1
100.0,0,0,0,0,0,0
100.0,1,43,27,1,1,1
100.0,1,18,82,1,1,1
100.0,0,6,16,0,1,1
100.0,1,13,119,1,1,1
100.0,1,35,53,0,1,1
100.0,1,10,23,1,1,1
100.0,1,13,9,1,1,1
100.0,1,0,29,1,1,1
100.0,1,5,8,0,1,1
100.0,1,6,17,0,1,1
100.0,1,25,18,1,1,1
100.0,1,14,23,1,1,1
100.0,1,4,44,1,1,1
100.0,1,17,15,1,1,1
100.0,1,32,14,0,1,1
100.0,1,10,2,0,1,1
100.0,1,18,73,1,1,1
100.0,1,5,149,0,1,1
100.0,0,14,27,1,1,1
100.0,1,9,52,1,1,1
100.0,1,15,101,1,1,1
100.0,1,34,64,1,1,1
100.0,1,34,114,1,1,1
100.0,1,20,10,1,1,1
100.0,1,40,24,0,1,1
100.0,1,32,41,0,1,1
100.0,1,7,9,1,1,1
100.0,1,21,4,1,1,1
100.0,0,26,28,0,1,1
100.0,1,12,53,0,1,1
100.0,1,23,27,1,1,1
100.0,1,8,28,1,1,1
100.0,1,13,26,1,1,1
100.0,0,3,10,0,1,1
100.0,1,15,137,1,1,1
100.0,1,43,27,1,1,1
100.0,1,41,35,1,1,1
100.0,1,21,3,1,1,1
100.0,1,6,15,1,1,1
100.0,1,34,82,1,1,1
100.0,0,0,1,1,1,1
100.0,1,8,45,1,1,1
100.0,1,1,57,1,1,1
100.0,1,16,66,1,1,1
100.0,1,10,4,1,1,1
100.0,1,12,19,1,1,1
100.0,1,13,13,1,1,1
100.0,1,7,21,0,1,1
100.0,1,43,76,0,1,1
100.0,1,41,17,1,1,1
100.0,1,14,64,1,1,1
100.0,1,10,1,1,1,1
100.0,0,15,18,1,1,1
100.0,1,34,57,1,1,1
100.0,1,32,47,1,1,1
100.0,1,21,56,1,1,1
100.0,1,11,392,1,1,1
100.0,1,32,10,1,1,1
100.0,1,36,35,0,1,1
100.0,1,11,12,0,1,1
100.0,1,25,14,0,1,1
100.0,1,38,49,1,1,1
100.0,1,14,56,1,1,1
100.0,1,12,35,0,1,1
100.0,1,9,40,1,1,1
100.0,0,1,121,1,1,1
100.0,1,27,62,1,1,1
100.0,0,12,20,1,1,1
100.0,0,11,11,1,1,1
100.0,1,16,19,0,1,1
100.0,0,4,17,1,1,1
100.0,1,17,187,1,1,1
100.0,1,14,12,0,1,1
100.0,1,13,14,1,1,1
100.0,1,10,54,1,1,1
21.88908485,0,0,0,0,1,0
23.12365275,0,0,3,0,1,0
25.6773399,0,0,0,0,0,0
27.74474832,0,0,0,1,0,0
28.01426873,0,0,0,0,0,0
30.09722222,0,3,0,0,1,0
30.29166667,0,9,1,0,0,0
31.92615385,0,0,0,0,0,0
33.29521464,0,0,0,0,1,0
33.47050754,0,0,0,0,1,0
34.17597492,0,0,0,0,1,0
34.25378041,0,0,0,0,1,0
35.80225194,0,0,0,0,1,0
36.35116598,0,0,0,0,1,0
36.97824809,0,2,3,0,1,0
37.03384615,0,0,0,0,0,0
37.52694493,0,1,5,0,1,0
37.6053302,0,0,0,0,1,0
38.54595336,0,0,0,0,1,0
38.875,0,0,0,0,0,0
38.921762,0,0,0,0,1,0
38.98611111,0,0,0,0,0,0
39.09708525,0,0,0,0,1,0
39.48803659,0,1,0,0,1,0
39.7695285,0,0,0,0,1,0
40.0,0,0,0,0,0,0
40.34881442,0,0,0,0,1,0
40.66235548,0,0,0,0,1,0
40.76033706,0,0,1,0,1,0
40.85831864,0,0,1,0,1,0
40.93068262,0,0,0,0,1,0
40.93068262,1,4,0,1,0,0
40.95630022,0,0,0,0,1,0
41.25024495,0,1,0,0,1,0
41.2667105,0,1,1,0,1,0
41.32863022,0,0,0,0,1,0
41.40701548,0,0,0,0,1,0
41.52969538,0,0,0,0,1,0
41.52969538,0,0,0,0,1,0
41.52969538,0,0,0,0,1,0
41.70501863,0,0,0,0,1,0
41.77076485,0,0,0,0,1,0
42.21046443,0,0,15,1,1,0
42.26925338,0,0,0,0,1,0
43.10344828,0,15,2,0,0,0
43.2829279,0,0,0,0,1,0
43.3048433,0,4,7,0,1,0
43.50208196,0,0,0,0,1,0
43.61111111,0,0,0,0,0,0
43.62139918,0,0,0,0,1,0
43.72923077,0,0,0,0,0,0
43.73897707,0,0,0,0,1,0
43.97538462,0,2,0,0,0,0
43.99372918,0,0,0,0,1,0
44.12307692,0,0,0,0,0,0
44.17009602,0,0,0,0,1,0
44.3856555,0,1,1,0,1,0
44.7579855,0,0,0,0,1,0
44.94849879,0,5,0,0,1,0
45.02205419,0,0,0,0,0,0
45.30560807,0,0,0,0,0,0
45.31944444,0,0,0,0,0,0
45.42426024,0,0,0,0,1,0
45.463138,0,0,0,0,1,0
45.54021477,0,9,19,0,1,0
45.54021477,0,9,19,0,1,0
45.54021477,0,9,19,0,1,0
45.54021477,0,0,0,0,1,0
45.54021477,0,0,0,0,1,0
45.54021477,0,9,19,0,1,0
45.54021477,0,9,19,0,1,0
45.73611111,0,0,0,0,0,0
45.91416814,0,0,0,0,1,0
45.9925534,0,0,0,0,1,0
46.02235371,0,0,0,0,1,0
46.07093866,0,4,2,1,1,0
46.35108481,0,1,1,0,1,0
46.57023888,0,1,1,0,1,0
46.77163969,0,7,2,0,1,0
46.96516538,0,0,0,0,1,0
47.05237782,0,0,0,0,1,0
47.14003945,0,0,0,0,1,0
48.12307692,0,0,0,0,0,0
48.38330394,0,3,2,0,1,0
48.83692308,0,0,0,0,0,0
48.86111111,0,0,0,0,1,0
49.02100674,0,0,0,0,0,0
49.41924173,0,0,0,0,1,0
49.59042218,0,0,0,0,0,0
49.59042218,0,0,0,0,0,0
49.93141289,0,0,0,0,0,0
49.96712689,0,1,0,0,1,0
50.09861933,0,5,2,0,1,0
50.12315271,0,3,0,0,1,0
50.58333333,0,0,0,0,0,0
50.97001764,0,0,0,0,1,0
50.98961395,0,0,0,0,1,0
51.12678816,0,0,0,0,0,0
51.38986629,0,0,0,0,0,0
51.39162831,0,0,0,0,1,0
51.67548501,0,0,1,0,1,0
51.94444444,0,0,0,0,0,0
51.97222222,0,0,0,0,0,0
52.39384615,0,0,0,0,0,0
52.92570677,0,0,0,0,1,0
53.59168242,0,0,0,0,1,0
53.87523629,0,0,0,0,0,0
53.87523629,0,0,0,0,0,0
53.90674228,0,0,0,0,0,0
54.20340976,0,0,1,0,1,0
54.30139134,0,1,0,0,0,0
54.30139134,0,0,0,0,1,0
54.30139134,0,0,0,0,1,0
54.55614345,0,0,0,0,1,0
54.56944444,0,0,0,0,0,0
54.59533608,0,0,0,1,1,0
54.95045581,0,0,0,0,0,0
55.0295858,0,0,0,0,0,0
55.07341661,0,3,3,1,1,0
55.42406312,0,1,0,0,1,0
55.81030766,0,0,0,0,0,0
55.84950029,0,0,0,0,1,0
56.01388889,0,0,0,0,0,0
56.33940819,0,8,0,1,1,0
56.49791804,0,0,0,0,1,0
57.20615385,0,0,0,0,0,0
57.28003135,0,2,0,0,1,0
57.89538462,0,0,0,0,0,0
58.04428767,0,0,0,0,1,0
58.06388399,0,0,0,1,1,0
58.16005041,0,0,0,0,0,0
58.1915564,0,0,0,0,0,0
58.2010582,0,0,0,0,1,0
58.2010582,0,0,0,0,0,0
58.39702136,0,0,0,1,1,0
58.63217715,0,0,1,0,1,0
59.25,0,0,0,0,0,0
59.45522242,0,8,0,1,1,0
60.13888889,0,0,0,0,0,0
60.33311418,0,0,0,0,1,0
60.33311418,0,0,0,0,1,0
60.50843743,0,0,0,0,1,0
60.50843743,0,0,0,0,1,0
60.66184528,0,0,0,0,1,0
61.25538462,0,0,0,0,0,0
61.80678033,0,0,0,0,1,0
61.80678033,0,0,0,0,1,0
62.10072506,0,0,0,0,1,0
62.19870664,0,9,19,0,1,0
62.19870664,0,9,1,0,1,0
62.21830296,0,0,0,0,1,0
62.54166667,0,1,0,0,1,0
63.28289937,0,0,0,0,1,0
63.30049261,0,0,0,0,1,0
63.31808586,0,0,0,0,1,0
63.31808586,0,0,0,0,1,0
63.3356791,0,0,0,0,1,0
63.47642505,0,0,0,0,1,0
63.67229608,0,1,0,0,1,0
63.90532544,0,0,0,0,1,0
63.90532544,0,0,0,0,1,0
63.90532544,0,0,0,0,1,0
63.90532544,0,0,0,0,1,0
63.90532544,0,0,0,0,1,0
64.16831032,0,9,19,0,1,0
64.25597195,0,0,0,0,1,0
64.25597195,0,0,0,0,1,0
64.25597195,0,0,0,0,1,0
64.25597195,0,0,0,0,1,0
64.32171817,0,0,0,0,1,0
64.34363357,0,0,0,0,1,0
64.34363357,0,1,0,0,1,0
64.40937979,0,0,0,0,1,0
64.4312952,0,0,0,0,1,0
64.60661845,0,0,0,0,1,0
64.60661845,0,0,0,0,1,0
65.00923077,0,0,0,0,0,0
65.2892562,0,0,0,0,1,0
65.3537135,0,0,0,0,1,0
65.43209877,0,0,0,0,1,0
65.43209877,1,0,0,0,1,0
65.43209877,0,0,0,0,1,0
65.58886929,0,0,0,0,0,0
65.74563982,0,0,0,0,1,0
65.76523614,0,0,6,0,1,0
65.90241035,0,0,0,0,1,0
66.15716245,0,4,0,0,1,0
66.18452772,0,0,0,1,1,0
66.84307692,0,0,0,0,0,0
66.89831105,0,0,0,0,1,0
66.91590429,0,0,0,0,1,0
66.95109078,0,0,0,0,1,0
66.98627727,0,0,0,0,1,0
67.02146376,0,0,0,0,1,0
67.55555556,0,1,0,0,0,0
67.82818321,0,1,0,0,1,0
67.82818321,0,0,1,0,1,0
67.82818321,0,0,0,0,1,0
67.91584484,0,0,0,0,1,0
67.91584484,0,0,0,0,1,0
67.93776025,0,0,0,0,1,0
68.00350647,0,0,0,0,1,0
68.00350647,0,1,0,0,1,0
68.31032216,0,0,0,0,1,0
68.35415297,0,0,0,0,1,0
68.39798378,0,0,0,0,0,0
68.41989919,0,1,0,0,1,0
68.81437651,0,0,0,0,1,0
69.25338036,0,0,0,0,1,0
69.27297668,0,0,0,0,1,0
69.39055458,0,0,0,0,0,0
69.50813247,0,1,0,0,1,0
69.68449931,0,9,19,0,1,0
69.95397765,0,0,0,0,0,0
70.09602195,0,0,4,0,1,0
70.93596059,0,0,5,0,0,0
71.31944444,0,0,0,0,0,0
71.86061801,0,0,0,0,1,0
71.86061801,0,0,1,0,1,0
72.64,0,0,0,0,0,0
72.83950617,0,0,2,0,0,0
73.03546933,0,6,4,0,1,0
73.05506565,0,0,1,0,1,0
73.07466196,0,0,0,0,1,0
73.08788078,0,0,0,0,0,0
74.74461538,0,0,0,0,0,0
77.10769231,0,0,0,0,0,0
80.58005095,0,0,6,0,0,0
80.58005095,0,0,1,0,0,0
89.8771304,0,0,0,0,0,0
96.29538462,0,0,0,0,0,0
100.0,0,14,27,1,1,1
100.0,0,13,39,1,1,1
100.0,1,4,13,0,1,1
100.0,1,9,28,1,1,1
100.0,1,6,8,1,1,1
100.0,0,8,16,1,1,1
100.0,1,13,28,1,1,1
100.0,1,12,15,1,1,1
100.0,1,12,35,1,1,1
100.0,0,9,15,1,1,1
100.0,0,9,27,1,1,1
100.0,1,11,11,1,1,1
100.0,1,75,24,1,1,1
100.0,0,0,2,1,1,1
100.0,1,16,183,1,1,1
100.0,1,7,85,1,1,1
100.0,1,34,87,1,1,1
100.0,0,2,28,1,1,1
100.0,0,18,11,0,1,1
100.0,1,49,23,1,1,1
100.0,1,12,38,1,1,1
100.0,0,2,12,0,1,1
100.0,1,9,29,0,1,1
100.0,0,8,16,1,1,1
100.0,1,13,18,1,1,1
100.0,0,11,11,1,1,1
100.0,0,7,2,0,1,1
100.0,1,16,4,0,1,1
100.0,1,28,62,1,1,1
100.0,1,25,10,1,1,1
100.0,1,40,26,1,1,1
100.0,1,12,38,0,1,1
100.0,1,14,28,1,1,1
100.0,1,9,13,0,1,1
100.0,1,9,65,1,1,1
100.0,1,22,17,1,1,1
100.0,1,21,24,0,1,1
100.0,1,8,225,1,1,1
100.0,1,13,7,0,1,1
100.0,1,8,50,1,1,1
100.0,1,5,9,1,1,1
100.0,1,19,38,0,1,1
100.0,1,18,20,0,1,1
100.0,1,15,41,1,1,1
100.0,0,31,120,1,1,1
100.0,1,22,22,1,1,1
100.0,1,12,13,1,1,1
100.0,1,19,18,1,1,1
100.0,1,23,53,1,1,1
100.0,1,14,8,1,1,1
100.0,1,11,14,0,1,1
100.0,0,44,2,0,1,1
100.0,1,5,26,1,1,1
100.0,0,11,23,1,1,1
100.0,1,23,213,1,1,1
100.0,1,31,18,1,1,1
100.0,1,10,24,1,1,1
100.0,1,26,74,1,1,1
100.0,1,6,39,1,1,1
100.0,0,12,24,1,1,1
100.0,1,24,90,1,1,1
100.0,0,2,37,0,1,1
100.0,1,20,17,1,1,1
100.0,1,10,25,1,1,1
100.0,1,53,6,0,1,1
100.0,1,10,55,1,1,1
100.0,1,31,26,0,1,1
100.0,1,9,56,1,1,1
100.0,0,10,2,1,1,1
100.0,1,33,5,1,1,1
100.0,1,14,34,1,1,1
100.0,0,5,39,0,1,1
100.0,1,16,30,1,1,1
100.0,0,2,0,0,1,1
100.0,1,24,38,1,1,1
100.0,1,13,53,0,1,1
100.0,1,90,19,0,1,1
100.0,1,4,86,0,1,1
100.0,1,18,124,1,1,1
100.0,0,3,2,1,1,1
100.0,1,3,22,1,1,1
100.0,1,41,67,1,1,1
100.0,1,39,32,1,1,1
100.0,0,10,1,1,1,1
100.0,0,11,4,1,1,1
100.0,0,11,8,1,1,1
100.0,1,8,17,1,1,1
100.0,0,62,45,1,1,1
100.0,0,8,21,0,1,1
100.0,0,14,16,1,1,1
100.0,1,11,43,1,1,1
100.0,1,31,23,0,1,1
100.0,1,7,3,1,1,1
100.0,1,35,24,1,1,1
100.0,1,14,13,1,1,1
100.0,1,24,22,0,1,1
100.0,1,16,41,1,1,1
100.0,0,7,34,1,1,1
100.0,1,9,11,1,1,1
100.0,1,11,45,0,1,1
100.0,1,30,22,0,1,1
100.0,0,19,5,0,1,1
100.0,1,32,72,1,1,1
100.0,1,14,16,1,1,1
100.0,1,9,61,1,1,1
100.0,0,7,33,1,1,1
100.0,1,25,34,1,1,1
100.0,1,19,7,0,1,1
100.0,1,11,43,1,1,1
100.0,1,13,103,1,1,1
100.0,1,7,14,0,1,1
100.0,1,25,45,1,1,1
100.0,1,9,27,1,1,1
100.0,1,14,31,0,1,1
100.0,1,10,10,1,1,1
100.0,1,12,32,1,1,1
100.0,1,22,70,1,1,1
100.0,1,3,7,1,1,1
100.0,1,10,3,1,1,1
100.0,0,16,22,1,1,1
100.0,0,9,6,1,1,1
100.0,1,4,8,1,1,1
100.0,1,6,24,1,1,1
100.0,1,26,45,1,1,1
100.0,1,6,19,1,1,1
100.0,1,27,136,1,1,1
100.0,0,10,4,0,1,1
100.0,1,27,66,1,1,1
100.0,1,10,2,1,1,1
100.0,0,6,12,1,1,1
100.0,1,21,30,1,1,1
100.0,1,19,85,1,1,1
100.0,1,16,2,1,1,1
100.0,0,3,17,1,1,1
100.0,1,9,8,1,1,1
100.0,1,2,2,0,1,1
100.0,1,19,33,1,1,1
100.0,1,21,12,1,1,1
100.0,1,33,24,1,1,1
100.0,1,12,118,1,1,1
100.0,1,9,15,0,1,1
100.0,1,11,12,1,1,1
100.0,1,1,37,1,1,1
100.0,1,24,36,1,1,1
100.0,0,28,27,1,1,1
100.0,0,17,100,1,1,1
100.0,1,8,11,0,1,1
100.0,0,15,15,0,1,1
100.0,1,11,7,1,1,1
100.0,1,9,6,1,1,1
100.0,1,22,55,0,1,1
100.0,1,16,10,1,1,1
100.0,1,21,26,0,1,1
100.0,1,74,10,1,1,1
100.0,1,21,33,1,1,1
100.0,1,15,96,1,1,1
100.0,1,18,22,1,1,1
100.0,1,29,127,1,1,1
100.0,1,12,65,1,1,1
100.0,1,12,10,1,1,1
100.0,1,20,57,1,1,1
100.0,1,13,23,1,1,1
100.0,1,11,39,0,1,1
100.0,1,8,8,1,1,1
100.0,1,33,1070,1,1,1
100.0,1,12,13,1,1,1
100.0,0,16,22,1,1,1
100.0,0,14,1,1,1,1
100.0,1,10,46,1,1,1
100.0,0,9,23,0,1,1
100.0,1,19,28,0,1,1
100.0,1,50,67,1,1,1
100.0,0,2,4,1,1,1
100.0,1,8,120,0,1,1
100.0,1,6,29,1,1,1
100.0,1,7,30,0,1,1
100.0,1,15,25,1,1,1
100.0,1,51,15,0,1,1
100.0,1,17,19,1,1,1
100.0,1,7,134,1,1,1
100.0,1,34,25,0,1,1
100.0,1,2,6,1,1,1
100.0,1,37,32,1,1,1
100.0,1,39,24,0,1,1
100.0,1,51,29,1,1,1
100.0,0,12,9,0,1,1
100.0,1,23,39,0,1,1
100.0,1,17,12,1,1,1
100.0,1,7,9,0,1,1
100.0,1,52,21,1,1,1
100.0,1,14,38,1,1,1
100.0,1,6,41,1,1,1
100.0,1,5,65,1,1,1
100.0,1,27,21,0,1,1
100.0,1,4,10,0,1,1
100.0,0,2,11,1,1,1
100.0,0,1,35,1,1,1
100.0,1,32,16,1,1,1
100.0,1,8,63,1,1,1
100.0,1,15,67,0,1,1
100.0,0,1,71,1,1,1
100.0,0,17,61,1,1,1
100.0,1,6,1,1,1,1
100.0,1,8,15,1,1,1
100.0,1,8,60,1,1,1
100.0,1,20,32,1,1,1
100.0,1,13,28,0,1,1
100.0,1,9,9,1,1,1
100.0,1,4,58,0,1,1
100.0,0,29,60,1,1,1
100.0,1,23,183,1,1,1
100.0,1,2,31,0,1,1
100.0,1,24,151,1,1,1
100.0,1,13,21,1,1,1
100.0,1,10,3,1,1,1
100.0,0,18,6,1,1,1
100.0,1,10,19,0,1,1
100.0,1,48,50,1,1,1
100.0,1,19,78,1,1,1
100.0,1,50,33,1,1,1
